bus_uid,bus_type,type,obj_uid,datetime,val
bel,nan,other,sto_simple,2012-02-20 02:00:00,131279.284408
bel,nan,other,sto_simple,2012-02-20 03:00:00,131279.284408
bel,nan,other,sto_simple,2012-02-20 04:00:00,96281.8671011
bel,nan,other,sto_simple,2012-02-20 05:00:00,96281.8671011
bel,nan,other,sto_simple,2012-02-20 06:00:00,96281.8671011
bel,nan,other,sto_simple,2012-02-20 07:00:00,96281.8671011
bel,nan,other,sto_simple,2012-02-20 08:00:00,96281.8671011
bel,nan,other,sto_simple,2012-02-20 09:00:00,80460.5958378
bel,nan,other,sto_simple,2012-02-20 10:00:00,80460.5958378
bel,nan,other,sto_simple,2012-02-20 11:00:00,80460.5958378
bel,nan,other,sto_simple,2012-02-20 12:00:00,67260.9569144
bel,nan,other,sto_simple,2012-02-20 13:00:00,66207.3382328
bel,nan,other,sto_simple,2012-02-20 14:00:00,69061.0824703
bel,nan,other,sto_simple,2012-02-20 15:00:00,66680.0162394
bel,nan,other,sto_simple,2012-02-20 16:00:00,54186.2647737
bel,nan,other,sto_simple,2012-02-20 17:00:00,54186.2647737
bel,nan,other,sto_simple,2012-02-20 18:00:00,54186.2647737
bel,nan,other,sto_simple,2012-02-20 19:00:00,54186.2647737
bel,nan,other,sto_simple,2012-02-20 20:00:00,54186.2647737
bel,nan,other,sto_simple,2012-02-20 21:00:00,54186.2647737
bel,nan,other,sto_simple,2012-02-20 22:00:00,20610.9131171
bel,nan,other,sto_simple,2012-02-20 23:00:00,20610.9131171
bel,nan,other,sto_simple,2012-02-21 00:00:00,20610.9131171
bel,nan,other,sto_simple,2012-02-21 01:00:00,20610.9131171
bel,nan,other,sto_simple,2012-02-21 02:00:00,0.0
bel,nan,other,sto_simple,2012-02-21 03:00:00,0.0
bel,nan,other,sto_simple,2012-02-21 04:00:00,0.0
bel,nan,other,sto_simple,2012-02-21 05:00:00,0.0
bel,nan,other,sto_simple,2012-02-21 06:00:00,0.0
bel,nan,other,sto_simple,2012-02-21 07:00:00,0.0
bel,nan,other,sto_simple,2012-02-21 08:00:00,0.0
bel,nan,other,sto_simple,2012-02-21 09:00:00,0.0
bel,nan,other,sto_simple,2012-02-21 10:00:00,0.0
bel,nan,other,sto_simple,2012-02-21 11:00:00,0.0
bel,nan,other,sto_simple,2012-02-21 12:00:00,0.0
bel,nan,other,sto_simple,2012-02-21 13:00:00,0.0
bel,nan,other,sto_simple,2012-02-21 14:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-21 15:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-21 16:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-21 17:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-21 18:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-21 19:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-21 20:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-21 21:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-21 22:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-21 23:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 00:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 01:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 02:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 03:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 04:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 05:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 06:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 07:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 08:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 09:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 10:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 11:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 12:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 13:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 14:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 15:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 16:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 17:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 18:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 19:00:00,84436.878331
bel,nan,other,sto_simple,2012-02-22 20:00:00,85866.4457606
bel,nan,other,sto_simple,2012-02-22 21:00:00,85866.4457606
bel,nan,other,sto_simple,2012-02-22 22:00:00,85866.4457606
bel,nan,other,sto_simple,2012-02-22 23:00:00,85866.4457606
bel,nan,other,sto_simple,2012-02-23 00:00:00,85866.4457606
bel,nan,other,sto_simple,2012-02-23 01:00:00,85866.4457606
bel,nan,other,sto_simple,2012-02-23 02:00:00,85866.4457606
bel,nan,other,sto_simple,2012-02-23 03:00:00,85866.4457606
bel,nan,other,sto_simple,2012-02-23 04:00:00,85866.4457606
bel,nan,other,sto_simple,2012-02-23 05:00:00,85866.4457606
bel,nan,other,sto_simple,2012-02-23 06:00:00,85866.4457606
bel,nan,other,sto_simple,2012-02-23 07:00:00,85866.4457606
bel,nan,other,sto_simple,2012-02-23 08:00:00,110109.210438
bel,nan,other,sto_simple,2012-02-23 09:00:00,110109.210438
bel,nan,other,sto_simple,2012-02-23 10:00:00,110109.210438
bel,nan,other,sto_simple,2012-02-23 11:00:00,137950.760427
bel,nan,other,sto_simple,2012-02-23 12:00:00,157163.86095
bel,nan,other,sto_simple,2012-02-23 13:00:00,167987.603071
bel,nan,other,sto_simple,2012-02-23 14:00:00,163414.824237
bel,nan,other,sto_simple,2012-02-23 15:00:00,141261.046504
bel,nan,other,sto_simple,2012-02-23 16:00:00,141261.046504
bel,nan,other,sto_simple,2012-02-23 17:00:00,106263.629197
bel,nan,other,sto_simple,2012-02-23 18:00:00,106263.629197
bel,nan,other,sto_simple,2012-02-23 19:00:00,106263.629197
bel,nan,other,sto_simple,2012-02-23 20:00:00,71266.2118907
bel,nan,other,sto_simple,2012-02-23 21:00:00,71266.2118907
bel,nan,other,sto_simple,2012-02-23 22:00:00,71266.2118907
bel,nan,other,sto_simple,2012-02-23 23:00:00,71266.2118907
bel,nan,other,sto_simple,2012-02-24 00:00:00,71266.2118907
bel,nan,other,sto_simple,2012-02-24 01:00:00,36268.7945842
bel,nan,other,sto_simple,2012-02-24 02:00:00,36268.7945842
bel,nan,other,sto_simple,2012-02-24 03:00:00,36268.7945842
bel,nan,other,sto_simple,2012-02-24 04:00:00,36268.7945842
bel,nan,other,sto_simple,2012-02-24 05:00:00,36268.7945842
bel,nan,other,sto_simple,2012-02-24 06:00:00,1271.37727774
bel,nan,other,sto_simple,2012-02-24 07:00:00,1271.37727774
bel,nan,other,sto_simple,2012-02-24 08:00:00,1271.37727774
bel,nan,other,sto_simple,2012-02-24 09:00:00,0.0
bel,nan,other,sto_simple,2012-02-24 10:00:00,0.0
bel,nan,other,sto_simple,2012-02-24 11:00:00,47819.1856762
bel,nan,other,sto_simple,2012-02-24 12:00:00,47819.1856762
bel,nan,other,sto_simple,2012-02-24 13:00:00,108973.349955
bel,nan,other,sto_simple,2012-02-24 14:00:00,149103.297755
bel,nan,other,sto_simple,2012-02-24 15:00:00,167987.603071
bel,nan,other,sto_simple,2012-02-24 16:00:00,165119.651551
bel,nan,other,sto_simple,2012-02-24 17:00:00,134198.445471
bel,nan,other,sto_simple,2012-02-24 18:00:00,134198.445471
bel,nan,other,sto_simple,2012-02-24 19:00:00,134198.445471
bel,nan,other,sto_simple,2012-02-24 20:00:00,134198.445471
bel,nan,other,sto_simple,2012-02-24 21:00:00,99201.0281647
bel,nan,other,sto_simple,2012-02-24 22:00:00,99201.0281647
bel,nan,other,sto_simple,2012-02-24 23:00:00,99201.0281647
bel,nan,other,sto_simple,2012-02-25 00:00:00,99201.0281647
bel,nan,other,sto_simple,2012-02-25 01:00:00,99201.0281647
bel,nan,other,sto_simple,2012-02-25 02:00:00,99201.0281647
bel,nan,other,sto_simple,2012-02-25 03:00:00,99201.0281647
bel,nan,other,sto_simple,2012-02-25 04:00:00,99201.0281647
bel,nan,other,sto_simple,2012-02-25 05:00:00,99201.0281647
bel,nan,other,sto_simple,2012-02-25 06:00:00,99201.0281647
bel,nan,other,sto_simple,2012-02-25 07:00:00,99201.0281647
bel,nan,other,sto_simple,2012-02-25 08:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-25 09:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-25 10:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-25 11:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-25 12:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-25 13:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-25 14:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-25 15:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-25 16:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-25 17:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-25 18:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-25 19:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-25 20:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-25 21:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-25 22:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-25 23:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-26 00:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-26 01:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-26 02:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-26 03:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-26 04:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-26 05:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-26 06:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-26 07:00:00,64203.6108582
bel,nan,other,sto_simple,2012-02-26 08:00:00,29206.1935518
bel,nan,other,sto_simple,2012-02-26 09:00:00,29206.1935518
bel,nan,other,sto_simple,2012-02-26 10:00:00,29206.1935518
bel,nan,other,sto_simple,2012-02-26 11:00:00,8509.65095654
bel,nan,other,sto_simple,2012-02-26 12:00:00,8509.65095654
bel,nan,other,sto_simple,2012-02-26 13:00:00,8509.65095654
bel,nan,other,sto_simple,2012-02-26 14:00:00,8509.65095654
bel,nan,other,sto_simple,2012-02-26 15:00:00,0.0
bel,nan,other,sto_simple,2012-02-26 16:00:00,0.0
bel,nan,other,sto_simple,2012-02-26 17:00:00,0.0
bel,nan,other,sto_simple,2012-02-26 18:00:00,0.0
bel,nan,other,sto_simple,2012-02-26 19:00:00,0.0
bel,nan,other,sto_simple,2012-02-26 20:00:00,0.0
bel,nan,other,sto_simple,2012-02-26 21:00:00,0.0
bel,nan,other,sto_simple,2012-02-26 22:00:00,0.0
bel,nan,other,sto_simple,2012-02-26 23:00:00,0.0
bel,nan,other,sto_simple,2012-02-27 00:00:00,0.0
bel,nan,other,sto_simple,2012-02-27 01:00:00,0.0
bel,nan,other,sto_simple,2012-02-27 02:00:00,61187.4483611
bel,nan,other,sto_simple,2012-02-27 03:00:00,61187.4483611
bel,nan,other,sto_simple,2012-02-27 04:00:00,61187.4483611
bel,nan,other,sto_simple,2012-02-27 05:00:00,61187.4483611
bel,nan,other,sto_simple,2012-02-27 06:00:00,61187.4483611
bel,nan,other,sto_simple,2012-02-27 07:00:00,61187.4483611
bel,nan,other,sto_simple,2012-02-27 08:00:00,61187.4483611
bel,nan,other,sto_simple,2012-02-27 09:00:00,61187.4483611
bel,nan,other,sto_simple,2012-02-27 10:00:00,61187.4483611
bel,nan,other,sto_simple,2012-02-27 11:00:00,61187.4483611
bel,nan,other,sto_simple,2012-02-27 12:00:00,61187.4483611
bel,nan,other,sto_simple,2012-02-27 13:00:00,61187.4483611
bel,nan,other,sto_simple,2012-02-27 14:00:00,61187.4483611
bel,nan,other,sto_simple,2012-02-27 15:00:00,61187.4483611
bel,nan,other,sto_simple,2012-02-27 16:00:00,61187.4483611
bel,nan,other,sto_simple,2012-02-27 17:00:00,122976.077057
bel,nan,other,sto_simple,2012-02-27 18:00:00,122976.077057
bel,nan,other,sto_simple,2012-02-27 19:00:00,145937.685186
bel,nan,other,sto_simple,2012-02-27 20:00:00,162700.094377
bel,nan,other,sto_simple,2012-02-27 21:00:00,167987.603071
bel,nan,other,sto_simple,2012-02-27 22:00:00,158016.287897
bel,nan,other,sto_simple,2012-02-27 23:00:00,135808.558235
bel,nan,other,sto_simple,2012-02-28 00:00:00,105041.316554
bel,nan,other,sto_simple,2012-02-28 01:00:00,104992.251919
bel,nan,other,sto_simple,2012-02-28 02:00:00,69994.834613
bel,nan,other,sto_simple,2012-02-28 03:00:00,69994.834613
bel,nan,other,sto_simple,2012-02-28 04:00:00,34997.4173065
bel,nan,other,sto_simple,2012-02-28 05:00:00,34997.4173065
bel,nan,other,sto_simple,2012-02-28 06:00:00,0.0
bel,nan,other,sto_simple,2012-02-28 07:00:00,0.0
bel,nan,other,sto_simple,2012-02-28 08:00:00,0.0
bel,nan,other,sto_simple,2012-02-28 09:00:00,0.0
bel,nan,other,sto_simple,2012-02-28 10:00:00,0.0
bel,nan,other,sto_simple,2012-02-28 11:00:00,0.0
bel,nan,other,sto_simple,2012-02-28 12:00:00,0.0
bel,nan,other,sto_simple,2012-02-28 13:00:00,0.0
bel,nan,other,sto_simple,2012-02-28 14:00:00,0.0
bel,nan,other,sto_simple,2012-02-28 15:00:00,0.0
bel,nan,other,sto_simple,2012-02-28 16:00:00,0.0
bel,nan,other,sto_simple,2012-02-28 17:00:00,0.0
bel,nan,other,sto_simple,2012-02-28 18:00:00,0.0
bel,nan,other,sto_simple,2012-02-28 19:00:00,0.0
bel,nan,other,sto_simple,2012-02-28 20:00:00,0.0
bel,nan,other,sto_simple,2012-02-28 21:00:00,0.0
bel,nan,other,sto_simple,2012-02-28 22:00:00,0.0
bel,nan,other,sto_simple,2012-02-28 23:00:00,0.0
bel,nan,other,sto_simple,2012-02-29 00:00:00,0.0
bel,nan,other,sto_simple,2012-02-29 01:00:00,0.0
bel,nan,other,sto_simple,2012-02-29 02:00:00,0.0
bel,nan,other,sto_simple,2012-02-29 03:00:00,0.0
bel,nan,other,sto_simple,2012-02-29 04:00:00,0.0
bel,nan,other,sto_simple,2012-02-29 05:00:00,0.0
bel,nan,other,sto_simple,2012-02-29 06:00:00,0.0
bel,nan,other,sto_simple,2012-02-29 07:00:00,0.0
bel,nan,other,sto_simple,2012-02-29 08:00:00,0.0
bel,nan,other,sto_simple,2012-02-29 09:00:00,0.0
bel,nan,other,sto_simple,2012-02-29 10:00:00,0.0
bel,nan,other,sto_simple,2012-02-29 11:00:00,0.0
bel,nan,other,sto_simple,2012-02-29 12:00:00,0.0
bel,nan,other,sto_simple,2012-02-29 13:00:00,0.0
bel,nan,other,sto_simple,2012-02-29 14:00:00,0.0
bel,nan,other,sto_simple,2012-02-29 15:00:00,0.0
bel,nan,other,sto_simple,2012-02-29 16:00:00,0.0
bel,nan,other,sto_simple,2012-02-29 17:00:00,89942.5523294
bel,nan,other,sto_simple,2012-02-29 18:00:00,89942.5523294
bel,nan,other,sto_simple,2012-02-29 19:00:00,89942.5523294
bel,nan,other,sto_simple,2012-02-29 20:00:00,89942.5523294
bel,nan,other,sto_simple,2012-02-29 21:00:00,89942.5523294
bel,nan,other,sto_simple,2012-02-29 22:00:00,89942.5523294
bel,nan,other,sto_simple,2012-02-29 23:00:00,89942.5523294
bel,nan,other,sto_simple,2012-03-01 00:00:00,89942.5523294
bel,nan,other,sto_simple,2012-03-01 01:00:00,98218.1311304
bel,nan,other,sto_simple,2012-03-01 02:00:00,126576.379182
bel,nan,other,sto_simple,2012-03-01 03:00:00,142666.858812
bel,nan,other,sto_simple,2012-03-01 04:00:00,142666.858812
bel,nan,other,sto_simple,2012-03-01 05:00:00,142666.858812
bel,nan,other,sto_simple,2012-03-01 06:00:00,129356.329048
bel,nan,other,sto_simple,2012-03-01 07:00:00,105279.818131
bel,nan,other,sto_simple,2012-03-01 08:00:00,98448.2659862
bel,nan,other,sto_simple,2012-03-01 09:00:00,109084.970848
bel,nan,other,sto_simple,2012-03-01 10:00:00,130051.484101
bel,nan,other,sto_simple,2012-03-01 11:00:00,151864.00272
bel,nan,other,sto_simple,2012-03-01 12:00:00,167987.603071
bel,nan,other,sto_simple,2012-03-01 13:00:00,167987.603071
bel,nan,other,sto_simple,2012-03-01 14:00:00,152419.320793
bel,nan,other,sto_simple,2012-03-01 15:00:00,125823.135779
bel,nan,other,sto_simple,2012-03-01 16:00:00,125823.135779
bel,nan,other,sto_simple,2012-03-01 17:00:00,90825.7184722
bel,nan,other,sto_simple,2012-03-01 18:00:00,90825.7184722
bel,nan,other,sto_simple,2012-03-01 19:00:00,90825.7184722
bel,nan,other,sto_simple,2012-03-01 20:00:00,90825.7184722
bel,nan,other,sto_simple,2012-03-01 21:00:00,55828.3011658
bel,nan,other,sto_simple,2012-03-01 22:00:00,55828.3011658
bel,nan,other,sto_simple,2012-03-01 23:00:00,55828.3011658
bel,nan,other,sto_simple,2012-03-02 00:00:00,55828.3011658
bel,nan,other,sto_simple,2012-03-02 01:00:00,55828.3011658
bel,nan,other,sto_simple,2012-03-02 02:00:00,20830.8838593
bel,nan,other,sto_simple,2012-03-02 03:00:00,20830.8838593
bel,nan,other,sto_simple,2012-03-02 04:00:00,20830.8838593
bel,nan,other,sto_simple,2012-03-02 05:00:00,20830.8838593
bel,nan,other,sto_simple,2012-03-02 06:00:00,0.0
bel,nan,other,sto_simple,2012-03-02 07:00:00,0.0
bel,nan,other,sto_simple,2012-03-02 08:00:00,0.0
bel,nan,other,sto_simple,2012-03-02 09:00:00,0.0
bel,nan,other,sto_simple,2012-03-02 10:00:00,0.0
bel,nan,other,sto_simple,2012-03-02 11:00:00,0.0
bel,nan,other,sto_simple,2012-03-02 12:00:00,0.0
bel,nan,other,sto_simple,2012-03-02 13:00:00,0.0
bel,nan,other,sto_simple,2012-03-02 14:00:00,0.0
bel,nan,other,sto_simple,2012-03-02 15:00:00,95510.4911121
bel,nan,other,sto_simple,2012-03-02 16:00:00,95510.4911121
bel,nan,other,sto_simple,2012-03-02 17:00:00,134910.590295
bel,nan,other,sto_simple,2012-03-02 18:00:00,160053.19723
bel,nan,other,sto_simple,2012-03-02 19:00:00,167987.603071
bel,nan,other,sto_simple,2012-03-02 20:00:00,157298.599264
bel,nan,other,sto_simple,2012-03-02 21:00:00,129778.867542
bel,nan,other,sto_simple,2012-03-02 22:00:00,121080.579737
bel,nan,other,sto_simple,2012-03-02 23:00:00,86083.1624304
bel,nan,other,sto_simple,2012-03-03 00:00:00,86083.1624304
bel,nan,other,sto_simple,2012-03-03 01:00:00,51085.7451239
bel,nan,other,sto_simple,2012-03-03 02:00:00,51085.7451239
bel,nan,other,sto_simple,2012-03-03 03:00:00,51085.7451239
bel,nan,other,sto_simple,2012-03-03 04:00:00,51085.7451239
bel,nan,other,sto_simple,2012-03-03 05:00:00,16088.3278175
bel,nan,other,sto_simple,2012-03-03 06:00:00,16088.3278175
bel,nan,other,sto_simple,2012-03-03 07:00:00,16088.3278175
bel,nan,other,sto_simple,2012-03-03 08:00:00,16088.3278175
bel,nan,other,sto_simple,2012-03-03 09:00:00,8038.25335137
bel,nan,other,sto_simple,2012-03-03 10:00:00,23190.7402037
bel,nan,other,sto_simple,2012-03-03 11:00:00,52246.6566916
bel,nan,other,sto_simple,2012-03-03 12:00:00,83958.5374602
bel,nan,other,sto_simple,2012-03-03 13:00:00,106486.170894
bel,nan,other,sto_simple,2012-03-03 14:00:00,113549.338867
bel,nan,other,sto_simple,2012-03-03 15:00:00,113549.338867
bel,nan,other,sto_simple,2012-03-03 16:00:00,113549.338867
bel,nan,other,sto_simple,2012-03-03 17:00:00,113549.338867
bel,nan,other,sto_simple,2012-03-03 18:00:00,78551.9215605
bel,nan,other,sto_simple,2012-03-03 19:00:00,78551.9215605
bel,nan,other,sto_simple,2012-03-03 20:00:00,78551.9215605
bel,nan,other,sto_simple,2012-03-03 21:00:00,78551.9215605
bel,nan,other,sto_simple,2012-03-03 22:00:00,78551.9215605
bel,nan,other,sto_simple,2012-03-03 23:00:00,43554.504254
bel,nan,other,sto_simple,2012-03-04 00:00:00,43554.504254
bel,nan,other,sto_simple,2012-03-04 01:00:00,43554.504254
bel,nan,other,sto_simple,2012-03-04 02:00:00,43554.504254
bel,nan,other,sto_simple,2012-03-04 03:00:00,43554.504254
bel,nan,other,sto_simple,2012-03-04 04:00:00,8557.08694754
bel,nan,other,sto_simple,2012-03-04 05:00:00,8557.08694754
bel,nan,other,sto_simple,2012-03-04 06:00:00,8557.08694754
bel,nan,other,sto_simple,2012-03-04 07:00:00,8557.08694754
bel,nan,other,sto_simple,2012-03-04 08:00:00,0.0
bel,nan,other,sto_simple,2012-03-04 09:00:00,0.0
bel,nan,other,sto_simple,2012-03-04 10:00:00,0.0
bel,nan,other,sto_simple,2012-03-04 11:00:00,0.0
bel,nan,other,sto_simple,2012-03-04 12:00:00,0.0
bel,nan,other,sto_simple,2012-03-04 13:00:00,0.0
bel,nan,other,sto_simple,2012-03-04 14:00:00,0.0
bel,nan,other,sto_simple,2012-03-04 15:00:00,0.0
bel,nan,other,sto_simple,2012-03-04 16:00:00,0.0
bel,nan,other,sto_simple,2012-03-04 17:00:00,0.0
bel,nan,other,sto_simple,2012-03-04 18:00:00,0.0
bel,nan,other,sto_simple,2012-03-04 19:00:00,0.0
bel,nan,other,sto_simple,2012-03-04 20:00:00,66263.466488
bel,nan,other,sto_simple,2012-03-04 21:00:00,66263.466488
bel,nan,other,sto_simple,2012-03-04 22:00:00,66263.466488
bel,nan,other,sto_simple,2012-03-04 23:00:00,66263.466488
bel,nan,other,sto_simple,2012-03-05 00:00:00,66263.466488
bel,nan,other,sto_simple,2012-03-05 01:00:00,66263.466488
bel,nan,other,sto_simple,2012-03-05 02:00:00,66263.466488
bel,nan,other,sto_simple,2012-03-05 03:00:00,66263.466488
bel,nan,other,sto_simple,2012-03-05 04:00:00,87128.9405242
bel,nan,other,sto_simple,2012-03-05 05:00:00,103506.249113
bel,nan,other,sto_simple,2012-03-05 06:00:00,103506.249113
bel,nan,other,sto_simple,2012-03-05 07:00:00,98344.9848778
bel,nan,other,sto_simple,2012-03-05 08:00:00,98344.9848778
bel,nan,other,sto_simple,2012-03-05 09:00:00,98344.9848778
bel,nan,other,sto_simple,2012-03-05 10:00:00,98344.9848778
bel,nan,other,sto_simple,2012-03-05 11:00:00,98344.9848778
bel,nan,other,sto_simple,2012-03-05 12:00:00,98344.9848778
bel,nan,other,sto_simple,2012-03-05 13:00:00,142864.781947
bel,nan,other,sto_simple,2012-03-05 14:00:00,167987.603071
bel,nan,other,sto_simple,2012-03-05 15:00:00,165597.024889
bel,nan,other,sto_simple,2012-03-05 16:00:00,153634.144912
bel,nan,other,sto_simple,2012-03-05 17:00:00,118882.080505
bel,nan,other,sto_simple,2012-03-05 18:00:00,114795.637264
bel,nan,other,sto_simple,2012-03-05 19:00:00,114795.637264
bel,nan,other,sto_simple,2012-03-05 20:00:00,79798.2199572
bel,nan,other,sto_simple,2012-03-05 21:00:00,79798.2199572
bel,nan,other,sto_simple,2012-03-05 22:00:00,79798.2199572
bel,nan,other,sto_simple,2012-03-05 23:00:00,44800.8026507
bel,nan,other,sto_simple,2012-03-06 00:00:00,44800.8026507
bel,nan,other,sto_simple,2012-03-06 01:00:00,44800.8026507
bel,nan,other,sto_simple,2012-03-06 02:00:00,44800.8026507
bel,nan,other,sto_simple,2012-03-06 03:00:00,9803.38534426
bel,nan,other,sto_simple,2012-03-06 04:00:00,9803.38534426
bel,nan,other,sto_simple,2012-03-06 05:00:00,9803.38534426
bel,nan,other,sto_simple,2012-03-06 06:00:00,0.0
bel,nan,other,sto_simple,2012-03-06 07:00:00,0.0
bel,nan,other,sto_simple,2012-03-06 08:00:00,0.0
bel,nan,other,sto_simple,2012-03-06 09:00:00,0.0
bel,nan,other,sto_simple,2012-03-06 10:00:00,0.0
bel,nan,other,sto_simple,2012-03-06 11:00:00,0.0
bel,nan,other,sto_simple,2012-03-06 12:00:00,0.0
bel,nan,other,sto_simple,2012-03-06 13:00:00,0.0
bel,nan,other,sto_simple,2012-03-06 14:00:00,0.0
bel,nan,other,sto_simple,2012-03-06 15:00:00,0.0
bel,nan,other,sto_simple,2012-03-06 16:00:00,0.0
bel,nan,other,sto_simple,2012-03-06 17:00:00,0.0
bel,nan,other,sto_simple,2012-03-06 18:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-06 19:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-06 20:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-06 21:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-06 22:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-06 23:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-07 00:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-07 01:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-07 02:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-07 03:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-07 04:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-07 05:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-07 06:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-07 07:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-07 08:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-07 09:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-07 10:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-07 11:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-07 12:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-07 13:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-07 14:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-07 15:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-07 16:00:00,41033.2296751
bel,nan,other,sto_simple,2012-03-07 17:00:00,65102.7075432
bel,nan,other,sto_simple,2012-03-07 18:00:00,94260.7068483
bel,nan,other,sto_simple,2012-03-07 19:00:00,94260.7068483
bel,nan,other,sto_simple,2012-03-07 20:00:00,90703.1691458
bel,nan,other,sto_simple,2012-03-07 21:00:00,75894.5852242
bel,nan,other,sto_simple,2012-03-07 22:00:00,61196.8747127
bel,nan,other,sto_simple,2012-03-07 23:00:00,57836.477959
bel,nan,other,sto_simple,2012-03-08 00:00:00,57836.477959
bel,nan,other,sto_simple,2012-03-08 01:00:00,57836.477959
bel,nan,other,sto_simple,2012-03-08 02:00:00,57836.477959
bel,nan,other,sto_simple,2012-03-08 03:00:00,57836.477959
bel,nan,other,sto_simple,2012-03-08 04:00:00,57836.477959
bel,nan,other,sto_simple,2012-03-08 05:00:00,85388.531667
bel,nan,other,sto_simple,2012-03-08 06:00:00,105655.298873
bel,nan,other,sto_simple,2012-03-08 07:00:00,105655.298873
bel,nan,other,sto_simple,2012-03-08 08:00:00,105655.298873
bel,nan,other,sto_simple,2012-03-08 09:00:00,105655.298873
bel,nan,other,sto_simple,2012-03-08 10:00:00,105655.298873
bel,nan,other,sto_simple,2012-03-08 11:00:00,105655.298873
bel,nan,other,sto_simple,2012-03-08 12:00:00,105655.298873
bel,nan,other,sto_simple,2012-03-08 13:00:00,105655.298873
bel,nan,other,sto_simple,2012-03-08 14:00:00,105655.298873
bel,nan,other,sto_simple,2012-03-08 15:00:00,140688.997085
bel,nan,other,sto_simple,2012-03-08 16:00:00,160005.293931
